Country or Area,Year,Commodity,Flow,Trade (USD),Weight (kg),Quantity Name,Quantity
Malawi,2018,All Commodities,Import,2686491149.339,,No Quantity,
Malawi,2018,All Commodities,Export,837537692.859,,No Quantity,
Malawi,2018,All Commodities,Re-Export,25765465.704,,No Quantity,
Malawi,2017,All Commodities,Import,2551204601.203,,No Quantity,
Malawi,2017,All Commodities,Export,838818410.711,,No Quantity,
Malawi,2017,All Commodities,Re-Export,55925791.477,,No Quantity,
Malawi,2016,All Commodities,Export,1022365881.377,,No Quantity,
Malawi,2016,All Commodities,Re-Export,57802555.266,,No Quantity,
Malawi,2016,All Commodities,Import,2253991201.779,,No Quantity,
Malawi,2015,All Commodities,Re-Export,59334146.261,,No Quantity,
Malawi,2015,All Commodities,Import,2269808570.054,,No Quantity,
Malawi,2015,All Commodities,Export,1071727905.286,,No Quantity,
Malawi,2014,All Commodities,Re-Export,55271800.313,,No Quantity,
Malawi,2014,All Commodities,Import,2753093014.419,,No Quantity,
Malawi,2014,All Commodities,Export,1417595906.305,,No Quantity,
Malawi,2013,All Commodities,Import,2836301798.202,,No Quantity,
Malawi,2013,All Commodities,Export,1200442250.254,,No Quantity,
Malawi,2013,All Commodities,Re-Export,7276010.598,,No Quantity,
Malawi,2012,All Commodities,Import,2728132748.071,,No Quantity,
Malawi,2012,All Commodities,Export,1202988994.184,,No Quantity,
Malawi,2012,All Commodities,Re-Export,2861948.9,,No Quantity,
Malawi,2011,All Commodities,Export,1433783186.329,,No Quantity,
Malawi,2011,All Commodities,Re-Export,12929635.4,,No Quantity,
Malawi,2011,All Commodities,Import,2427324564.256,,No Quantity,
Malawi,2010,All Commodities,Export,1108529151.232,,No Quantity,
Malawi,2010,All Commodities,Re-Export,2192462.855,,No Quantity,
Malawi,2010,All Commodities,Import,2164502438.881,,No Quantity,
Malawi,2009,All Commodities,Export,1192452575.095,,No Quantity,
Malawi,2009,All Commodities,Re-Export,4477140.014,,No Quantity,
Malawi,2009,All Commodities,Import,2102130829.584,,No Quantity,
Malawi,2008,All Commodities,Re-Export,1105087.214,,No Quantity,
Malawi,2008,All Commodities,Import,2032615852.885,,No Quantity,
Malawi,2008,All Commodities,Export,880307905.894,,No Quantity,
Malawi,2007,All Commodities,Re-Export,3715373.799,,No Quantity,
Malawi,2007,All Commodities,Import,1382487195.359,,No Quantity,
Malawi,2007,All Commodities,Export,877074646.655,,No Quantity,
Malawi,2006,All Commodities,Re-Export,3490394.236,,No Quantity,
Malawi,2006,All Commodities,Import,1287844446.534,,No Quantity,
Malawi,2006,All Commodities,Export,690601155.171,,No Quantity,
Malawi,2005,All Commodities,Export,507885250.3,,No Quantity,
Malawi,2005,All Commodities,Re-Export,12904632.375,,No Quantity,
Malawi,2005,All Commodities,Import,1180588504.415,,No Quantity,
Malawi,2004,All Commodities,Re-Export,26380086.035,,No Quantity,
Malawi,2004,All Commodities,Export,485143674.738,,No Quantity,
Malawi,2004,All Commodities,Import,928599380.578,,No Quantity,
Malawi,2003,All Commodities,Export,534386468.973,,No Quantity,
Malawi,2003,All Commodities,Re-Export,23561748.209,,No Quantity,
Malawi,2003,All Commodities,Import,792894842.518,,No Quantity,
Malawi,2002,All Commodities,Import,702307565.16,,No Quantity,
Malawi,2002,All Commodities,Re-Export,30054239.366,,No Quantity,
Malawi,2002,All Commodities,Export,411392307.948,,No Quantity,
Malawi,2001,All Commodities,Import,550447582.142,,No Quantity,
Malawi,2001,All Commodities,Export,444615141.944,,No Quantity,
Malawi,2001,All Commodities,Re-Export,12618548.587,,No Quantity,
Malawi,2000,All Commodities,Import,532072949.0,,No Quantity,
Malawi,2000,All Commodities,Re-Export,8953685.0,,No Quantity,
Malawi,2000,All Commodities,Export,379292364.0,,No Quantity,
Malawi,1999,All Commodities,Import,645381248.0,,No Quantity,
Malawi,1999,All Commodities,Re-Export,23516348.0,,No Quantity,
Malawi,1999,All Commodities,Export,461925952.0,,No Quantity,
Malawi,1998,All Commodities,Re-Export,11103658.0,,No Quantity,
Malawi,1998,All Commodities,Export,541072346.0,,No Quantity,
Malawi,1997,All Commodities,Re-Export,15164072.0,,No Quantity,
Malawi,1997,All Commodities,Export,541609828.0,,No Quantity,
Malawi,1996,All Commodities,Re-Export,15132760.0,,No Quantity,
Malawi,1996,All Commodities,Export,515645720.0,,No Quantity,
Malawi,1995,All Commodities,Import,500404224.0,,No Quantity,
Malawi,1995,All Commodities,Re-Export,12331696.0,,No Quantity,
Malawi,1995,All Commodities,Export,433343584.0,,No Quantity,
Malawi,1994,All Commodities,Import,539274688.0,,No Quantity,
Malawi,1994,All Commodities,Re-Export,13565333.0,,No Quantity,
Malawi,1994,All Commodities,Export,337086592.0,,No Quantity,
Malawi,1991,All Commodities,Import,647395968.0,,No Quantity,
Malawi,1991,All Commodities,Re-Export,10557262.0,,No Quantity,
Malawi,1991,All Commodities,Export,482986400.0,,No Quantity,
Malawi,1990,All Commodities,Import,579631296.0,,No Quantity,
Malawi,1990,All Commodities,Re-Export,9353277.0,,No Quantity,
Malawi,1990,All Commodities,Export,411561120.0,,No Quantity,
Malaysia,2021,All Commodities,Import,238249762706.575,,No Quantity,
Malaysia,2021,All Commodities,Export,299230434394.232,,No Quantity,
Malaysia,2020,All Commodities,Export,234050267453.372,,No Quantity,
Malaysia,2020,All Commodities,Import,190404531974.83,,No Quantity,
Malaysia,2019,All Commodities,Import,205030495401.332,,No Quantity,
Malaysia,2019,All Commodities,Export,240211905652.33,,No Quantity,
Malaysia,2018,All Commodities,Export,248711690011.168,,No Quantity,
Malaysia,2018,All Commodities,Import,218018425150.571,,No Quantity,
Malaysia,2017,All Commodities,Import,194720187072.802,,No Quantity,
Malaysia,2017,All Commodities,Export,217722507482.112,,No Quantity,
Malaysia,2016,All Commodities,Export,189414073154.0,,No Quantity,
Malaysia,2016,All Commodities,Import,168375228233.0,,No Quantity,
Malaysia,2015,All Commodities,Export,200210871947.0,,No Quantity,
Malaysia,2015,All Commodities,Import,176174598214.0,,No Quantity,
Malaysia,2014,All Commodities,Export,234134976857.0,,No Quantity,
Malaysia,2014,All Commodities,Import,208823428627.0,,No Quantity,
Malaysia,2013,All Commodities,Export,228316107468.0,,No Quantity,
Malaysia,2013,All Commodities,Import,205813524818.0,,No Quantity,
Malaysia,2012,All Commodities,Export,227449499544.0,,No Quantity,
Malaysia,2012,All Commodities,Import,196196618679.0,,No Quantity,
Malaysia,2011,All Commodities,Export,226992681985.0,,No Quantity,
Malaysia,2011,All Commodities,Import,187573009395.0,,No Quantity,
Malaysia,2010,All Commodities,Export,198790690678.0,,No Quantity,
Malaysia,2010,All Commodities,Import,164586273423.0,,No Quantity,
Malaysia,2009,All Commodities,Export,157194831522.0,,No Quantity,
Malaysia,2009,All Commodities,Import,123575279300.0,,No Quantity,
Malaysia,2008,All Commodities,Import,155660819369.0,,No Quantity,
Malaysia,2008,All Commodities,Export,198702474772.0,,No Quantity,
Malaysia,2007,All Commodities,Export,175961862673.0,,No Quantity,
Malaysia,2007,All Commodities,Import,146104307073.0,,No Quantity,
Malaysia,2006,All Commodities,Export,160669230590.0,,No Quantity,
Malaysia,2006,All Commodities,Import,131127047764.0,,No Quantity,
Malaysia,2005,All Commodities,Export,141624045896.0,,No Quantity,
Malaysia,2005,All Commodities,Import,114289820494.0,,No Quantity,
Malaysia,2004,All Commodities,Export,126639700629.0,,No Quantity,
Malaysia,2004,All Commodities,Import,105156808107.0,,No Quantity,
Malaysia,2003,All Commodities,Export,104968562038.0,,No Quantity,
Malaysia,2003,All Commodities,Import,83613981628.0,,No Quantity,
Malaysia,2002,All Commodities,Export,93282453146.0,,No Quantity,
Malaysia,2002,All Commodities,Import,86136022725.0,,No Quantity,
Malaysia,2001,All Commodities,Export,88004108096.0,,No Quantity,
Malaysia,2001,All Commodities,Import,73846608845.0,,No Quantity,
Malaysia,2000,All Commodities,Import,81957250044.0,,No Quantity,
Malaysia,2000,All Commodities,Export,98229725796.0,,No Quantity,
Malaysia,1999,All Commodities,Export,84511901587.0,,No Quantity,
Malaysia,1999,All Commodities,Import,64939219363.0,,No Quantity,
Malaysia,1998,All Commodities,Export,73254221383.0,,No Quantity,
Malaysia,1998,All Commodities,Import,57759420674.0,,No Quantity,
Malaysia,1997,All Commodities,Import,78433583104.0,,No Quantity,
Malaysia,1997,All Commodities,Export,78729420800.0,,No Quantity,
Malaysia,1996,All Commodities,Import,77904686076.0,,No Quantity,
Malaysia,1996,All Commodities,Export,78314873320.0,,No Quantity,
Malaysia,1995,All Commodities,Import,77045596053.0,,No Quantity,
Malaysia,1995,All Commodities,Export,73778148897.0,,No Quantity,
Malaysia,1994,All Commodities,Import,59085992781.0,,No Quantity,
Malaysia,1994,All Commodities,Export,58842643539.0,,No Quantity,
Malaysia,1993,All Commodities,Import,45389967912.0,,No Quantity,
Malaysia,1993,All Commodities,Export,47127175966.0,,No Quantity,
Malaysia,1992,All Commodities,Import,39788383435.0,,No Quantity,
Malaysia,1992,All Commodities,Export,40768494324.0,,No Quantity,
Malaysia,1991,All Commodities,Import,36581322168.0,,No Quantity,
Malaysia,1991,All Commodities,Export,34347755430.0,,No Quantity,
Malaysia,1990,All Commodities,Export,29453208697.0,,No Quantity,
Malaysia,1990,All Commodities,Import,29245597056.0,,No Quantity,
Malaysia,1989,All Commodities,Export,25048247068.0,,No Quantity,
Malaysia,1989,All Commodities,Import,22480953310.0,,No Quantity,
Maldives,2021,All Commodities,Import,2573550735.388,,No Quantity,
Maldives,2021,All Commodities,Export,151293266.49,,No Quantity,
Maldives,2019,All Commodities,Export,158015478.22,,No Quantity,
Maldives,2019,All Commodities,Import,2887030894.364,,No Quantity,
Maldives,2018,All Commodities,Export,181711401.081,,No Quantity,
Maldives,2018,All Commodities,Import,2961026844.005,,No Quantity,
Maldives,2017,All Commodities,Import,2359606355.418,,No Quantity,
Maldives,2017,All Commodities,Export,199345279.357,,No Quantity,
Maldives,2016,All Commodities,Import,2127968569.0,,No Quantity,
Maldives,2016,All Commodities,Export,139592790.0,,No Quantity,
Maldives,2015,All Commodities,Import,1896850040.0,,No Quantity,
Maldives,2015,All Commodities,Export,144172352.0,,No Quantity,
Maldives,2014,All Commodities,Export,144839922.0,,No Quantity,
Maldives,2014,All Commodities,Import,1992748786.0,,No Quantity,
Maldives,2013,All Commodities,Export,166504976.0,,No Quantity,
Maldives,2013,All Commodities,Import,1733283812.0,,No Quantity,
Maldives,2012,All Commodities,Import,1554501652.0,,No Quantity,
Maldives,2012,All Commodities,Export,161606754.0,,No Quantity,
Maldives,2011,All Commodities,Import,1411701092.0,,No Quantity,
Maldives,2011,All Commodities,Export,121993061.0,,No Quantity,
Maldives,2010,All Commodities,Export,74202946.0,,No Quantity,
Maldives,2010,All Commodities,Import,1095116285.0,,No Quantity,
Maldives,2009,All Commodities,Import,966136180.0,,No Quantity,
Maldives,2009,All Commodities,Export,76665464.0,,No Quantity,
Maldives,2008,All Commodities,Import,1387508929.0,,No Quantity,
Maldives,2008,All Commodities,Export,126363406.0,,No Quantity,
Maldives,2007,All Commodities,Import,1096290117.0,,No Quantity,
Maldives,2007,All Commodities,Export,108170984.0,,No Quantity,
Maldives,2006,All Commodities,Import,926525089.0,,No Quantity,
Maldives,2006,All Commodities,Export,135603308.0,,No Quantity,
Maldives,2005,All Commodities,Import,744864586.0,,No Quantity,
Maldives,2005,All Commodities,Re-Export,49951251.0,,No Quantity,
Maldives,2005,All Commodities,Export,154174655.0,,No Quantity,
Maldives,2004,All Commodities,Import,641816856.0,,No Quantity,
Maldives,2004,All Commodities,Re-Export,46906795.0,,No Quantity,
Maldives,2004,All Commodities,Export,169740947.0,,No Quantity,
Maldives,2003,All Commodities,Import,470783245.0,,No Quantity,
Maldives,2003,All Commodities,Export,112962652.0,,No Quantity,
Maldives,2002,All Commodities,Import,391722229.0,,No Quantity,
Maldives,2002,All Commodities,Export,90756518.0,,No Quantity,
Maldives,2001,All Commodities,Import,387885184.0,,No Quantity,
Maldives,2001,All Commodities,Export,76688392.0,,No Quantity,
Maldives,2000,All Commodities,Export,76195782.0,,No Quantity,
Maldives,2000,All Commodities,Import,388585928.0,,No Quantity,
Maldives,1999,All Commodities,Import,402151232.0,,No Quantity,
Maldives,1999,All Commodities,Export,63951212.0,,No Quantity,
Maldives,1998,All Commodities,Import,353963520.0,,No Quantity,
Maldives,1998,All Commodities,Export,74625744.0,,No Quantity,
Maldives,1997,All Commodities,Import,348840832.0,,No Quantity,
Maldives,1997,All Commodities,Export,70214168.0,,No Quantity,
Maldives,1996,All Commodities,Import,301655456.0,,No Quantity,
Maldives,1996,All Commodities,Export,59404352.0,,No Quantity,
Maldives,1995,All Commodities,Import,267906544.0,,No Quantity,
Maldives,1995,All Commodities,Export,49804380.0,,No Quantity,
Mali,2019,All Commodities,Import,5048548619.874,,No Quantity,
Mali,2019,All Commodities,Export,3643236512.125,,No Quantity,
Mali,2018,All Commodities,Import,4619314071.227,,No Quantity,
Mali,2018,All Commodities,Export,3633806900.487,,No Quantity,
Mali,2017,All Commodities,Import,4336565281.651,,No Quantity,
Mali,2017,All Commodities,Export,1902730073.414,,No Quantity,
Mali,2016,All Commodities,Re-Export,95469238.0,,No Quantity,
Mali,2016,All Commodities,Export,2847593565.0,,No Quantity,
Mali,2016,All Commodities,Import,3845404761.0,,No Quantity,
Mali,2012,All Commodities,Import,3462655072.0,,No Quantity,
Mali,2012,All Commodities,Re-Export,156539117.0,,No Quantity,
Mali,2012,All Commodities,Export,2610386505.0,,No Quantity,
Mali,2011,All Commodities,Import,3351538885.0,,No Quantity,
Mali,2011,All Commodities,Re-Export,163950706.0,,No Quantity,
Mali,2011,All Commodities,Export,2374496601.0,,No Quantity,
Mali,2010,All Commodities,Import,4703502882.0,,No Quantity,
Mali,2010,All Commodities,Re-Export,65618389.0,,No Quantity,
Mali,2010,All Commodities,Export,1996261290.0,,No Quantity,
Mali,2008,All Commodities,Import,3338925050.0,,No Quantity,
Mali,2008,All Commodities,Export,1918264275.0,,No Quantity,
Mali,2007,All Commodities,Import,2184847362.0,,No Quantity,
Mali,2007,All Commodities,Export,1440624796.0,,No Quantity,
Mali,2006,All Commodities,Import,1819763040.0,,No Quantity,
Mali,2006,All Commodities,Export,1526125030.0,,No Quantity,
Mali,2005,All Commodities,Import,1543598939.0,,No Quantity,
Mali,2005,All Commodities,Export,1075106506.0,,No Quantity,
Mali,2004,All Commodities,Import,1364422211.0,,No Quantity,
Mali,2004,All Commodities,Export,987483075.0,,No Quantity,
Mali,2003,All Commodities,Import,1271095915.0,,No Quantity,
Mali,2003,All Commodities,Export,1007432000.0,,No Quantity,
Mali,2002,All Commodities,Import,927153814.0,,No Quantity,
Mali,2002,All Commodities,Export,852176849.0,,No Quantity,
Mali,2001,All Commodities,Import,987956836.0,,No Quantity,
Mali,2001,All Commodities,Export,712872539.0,,No Quantity,
Mali,2000,All Commodities,Import,707498610.0,,No Quantity,
Mali,2000,All Commodities,Re-Export,22377158.0,,No Quantity,
Mali,2000,All Commodities,Export,472920393.0,,No Quantity,
Mali,1999,All Commodities,Import,827144704.0,,No Quantity,
Mali,1999,All Commodities,Re-Export,29951172.0,,No Quantity,
Mali,1999,All Commodities,Export,501750240.0,,No Quantity,
Mali,1998,All Commodities,Import,834329344.0,,No Quantity,
Mali,1998,All Commodities,Re-Export,25514468.0,,No Quantity,
Mali,1998,All Commodities,Export,446843808.0,,No Quantity,
Mali,1997,All Commodities,Import,680801472.0,,No Quantity,
Mali,1997,All Commodities,Re-Export,5364447.0,,No Quantity,
Mali,1997,All Commodities,Export,302353152.0,,No Quantity,
Mali,1996,All Commodities,Import,790290880.0,,No Quantity,
Mali,1996,All Commodities,Re-Export,20460908.0,,No Quantity,
Mali,1996,All Commodities,Export,409521792.0,,No Quantity,
Malta,2022,All Commodities,Export,3257370045.587,,No Quantity,
Malta,2022,All Commodities,Import,8562553654.723,,No Quantity,
Malta,2021,All Commodities,Export,3066831630.829,,No Quantity,
Malta,2021,All Commodities,Import,7140682683.534,,No Quantity,
Malta,2020,All Commodities,Export,2831908163.132,,No Quantity,
Malta,2020,All Commodities,Import,5736087959.209,,No Quantity,
Malta,2019,All Commodities,Export,4142922134.691,,No Quantity,
Malta,2019,All Commodities,Import,8211008645.136,,No Quantity,
Malta,2018,All Commodities,Export,3868514079.301,,No Quantity,
Malta,2018,All Commodities,Import,7204023522.916,,No Quantity,
Malta,2017,All Commodities,Import,6827870815.655,,No Quantity,
Malta,2017,All Commodities,Export,4077731851.862,,No Quantity,
Malta,2016,All Commodities,Import,7181978806.0,,No Quantity,
Malta,2016,All Commodities,Export,4038642974.0,,No Quantity,
Malta,2015,All Commodities,Import,6788000921.0,,No Quantity,
Malta,2015,All Commodities,Export,3915447978.0,,No Quantity,
Malta,2014,All Commodities,Import,8445208701.0,,No Quantity,
Malta,2014,All Commodities,Export,4970788422.0,,No Quantity,
Malta,2013,All Commodities,Import,7525360716.0,,No Quantity,
Malta,2013,All Commodities,Export,5206239197.0,,No Quantity,
Malta,2012,All Commodities,Import,7896220752.0,,No Quantity,
Malta,2012,All Commodities,Export,5646270198.0,,No Quantity,
Malta,2011,All Commodities,Import,7395938428.0,,No Quantity,
Malta,2011,All Commodities,Export,5278693591.0,,No Quantity,
Malta,2010,All Commodities,Export,3716753993.0,,No Quantity,
Malta,2010,All Commodities,Import,5732174585.0,,No Quantity,
Malta,2009,All Commodities,Import,4034116625.0,,No Quantity,
Malta,2009,All Commodities,Export,2280269219.0,,No Quantity,
Malta,2008,All Commodities,Import,5140832421.0,,No Quantity,
Malta,2008,All Commodities,Export,3028516490.0,,No Quantity,
Malta,2007,All Commodities,Import,4947024161.0,,No Quantity,
